anio_mes,hectareas_bosques_nativos,avg_temp,avg_humidity,avg_rain,avg_wind_speed,riesgo_incendio,riesgo_incendio_num
2002-5,108.57873421853324,15.154838709677419,75.37419354838711,0.5373870967741935,25.051612903225806,bajo,1
2002-6,163.5580932840606,9.103333333333333,68.06666666666666,0.10256666666666667,23.52666666666666,bajo,1
2002-7,496.68220981336196,10.529032258064515,71.7258064516129,1.0891935483870967,23.458064516129035,medio,2
2002-8,1723.295910283163,13.438709677419356,65.81290322580647,4.2345483870967735,27.81935483870968,alto,3
2002-9,2736.6200972243273,15.446666666666665,55.8,0.18906666666666666,31.14333333333333,alto,3
2002-10,1771.0833531901003,19.84516129032258,65.6,2.639322580645161,33.76774193548387,alto,3
2002-11,1554.6258765927184,22.023333333333337,62.64666666666666,8.270233333333332,35.05333333333333,alto,3
2002-12,4832.111668551311,21.951612903225815,72.34516129032258,5.280064516129033,24.758064516129032,alto,3
2003-1,16339.098091185693,24.109677419354835,68.71935483870968,4.420645161290322,27.629032258064512,alto,3
2003-2,6092.127108800317,22.464285714285715,65.75714285714285,6.873607142857144,25.721428571428568,alto,3
2003-3,2083.1705398631398,20.735483870967737,75.55806451612902,6.1647096774193555,23.232258064516127,alto,3
2003-4,183.3712369872116,16.720000000000002,78.23666666666668,6.1581,20.69333333333333,medio,2
2003-5,217.18278406640164,14.43225806451613,72.4516129032258,0.11183870967741935,22.932258064516123,medio,2
2003-6,327.1543208869097,12.593333333333335,76.01333333333332,0.4925333333333333,22.240000000000002,medio,2
2003-7,993.4802233594852,10.1,60.49677419354839,0.5317741935483871,24.667741935483868,medio,2
2003-8,3446.9936149030673,11.822580645161288,51.23225806451614,0.0035483870967741938,30.01612903225807,alto,3
2003-9,5473.878249962113,15.533333333333331,45.12333333333333,0.34523333333333334,31.236666666666668,alto,3
2003-10,3542.579642578193,20.04193548387097,50.50645161290323,2.414806451612903,34.29354838709676,alto,3
2003-11,3109.6142213310636,22.34666666666667,49.846666666666664,3.111233333333333,36.10333333333333,alto,3
2003-12,9665.349966076403,21.277419354838706,59.87419354838709,4.809645161290323,32.145161290322584,alto,3
2004-1,1460.1517507762014,24.94193548387097,59.73548387096774,1.5830000000000002,26.541935483870965,medio,2
2004-2,544.4260150849256,22.02068965517242,65.5551724137931,1.822586206896552,24.07931034482759,medio,2
